ev_id,make,model,year,model_year,electric_type,range_miles,base_price,msrp,battery_kwh,seats,drive_type,county,city,state,postal_code,legislative_district,vin,dol_vehicle_id,base_msrp_range
317,Rivian,R1S,2025,2025,BEV,222,53298.59,55392.7,58.0,7,RWD,West Ryan County,Carlosbury,TX,98655,VIN00000317,DOL000317,$60k-$80k
318,Chevrolet,Bolt EUV,2023,2023,BEV,344,57407.13,58106.2,105.2,5,AWD,South Bradleyport County,Port Timothyborough,VA,98577,VIN00000318,DOL000318,$60k-$80k
319,Tesla,Model Y,2024,2024,BEV,320,74705.89,75620.49,105.0,5,FWD,Christianfort County,Johnsonhaven,MA,98742,VIN00000319,DOL000319,$60k-$80k
320,Hyundai,Ioniq 6,2021,2021,BEV,340,111619.19,116656.7,48.1,7,AWD,Philipborough County,Annemouth,NV,98947,VIN00000320,DOL000320,$80k-$120k
321,BMW,iX,2023,2023,BEV,226,88897.8,91270.41,94.1,5,FWD,Sandersville County,Taylormouth,TX,99437,VIN00000321,DOL000321,$80k-$120k
322,Chevrolet,Bolt EUV,2020,2020,BEV,161,81967.25,84147.74,107.1,5,RWD,Lake Ashley County,Jamesberg,OR,99231,VIN00000322,DOL000322,$35k-$45k
323,BMW,i4,2024,2024,BEV,397,69208.49,71439.66,88.9,5,RWD,Colleenstad County,New Jaredview,CA,98311,VIN00000323,DOL000323,$80k-$120k
324,BMW,iX,2025,2025,BEV,228,91401.2,94057.83,51.1,5,RWD,Harrisonside County,Whiteburgh,GA,98537,VIN00000324,DOL000324,$45k-$60k
325,Tesla,Model 3,2024,2024,BEV,226,72669.53,74704.49,90.2,5,FWD,Kellyton County,Smithbury,FL,99065,VIN00000325,DOL000325,$45k-$60k
326,Rivian,R1S,2025,2025,BEV,344,29183.74,30542.43,109.1,5,FWD,Wintersport County,Port Melissa,TX,98053,VIN00000326,DOL000326,$60k-$80k
327,Toyota,RAV4 Prime,2025,2025,PHEV,32,55671.79,56229.37,19.5,7,FWD,Kyleton County,North Rachelstad,IL,98969,VIN00000327,DOL000327,$45k-$60k
328,BMW,iX,2020,2020,BEV,296,51623.38,52633.07,72.6,4,AWD,Paulaburgh County,Dennisburgh,WA,98734,VIN00000328,DOL000328,$80k-$120k
329,Rivian,R1S,2020,2020,BEV,157,101508.18,106191.96,88.9,5,AWD,Ericaburgh County,East Josephton,NY,98455,VIN00000329,DOL000329,$45k-$60k
330,Tesla,Model Y,2020,2020,BEV,392,37061.47,37170.14,49.6,4,AWD,East Bonniefort County,Frostville,CO,99670,VIN00000330,DOL000330,$60k-$80k
331,Jeep,Wrangler 4xe,2025,2025,PHEV,36,61310.8,62213.74,18.8,7,FWD,Proctorbury County,Lake Maryport,NY,98700,VIN00000331,DOL000331,$80k-$120k
332,BMW,iX,2020,2020,BEV,156,93648.9,96609.7,110.6,5,AWD,Carpentershire County,Nelsonborough,TX,99187,VIN00000332,DOL000332,$60k-$80k
333,Rivian,R1T,2024,2024,BEV,355,107556.15,110093.99,83.2,5,RWD,South Jeremy County,Port Carlfort,AZ,98090,VIN00000333,DOL000333,$80k-$120k
334,Jeep,Wrangler 4xe,2022,2022,PHEV,29,115097.87,117809.38,18.5,4,FWD,Whiteburgh County,Port Maria,MA,98380,VIN00000334,DOL000334,$60k-$80k
335,Hyundai,Ioniq 5,2023,2023,BEV,204,77640.79,80900.72,100.2,7,RWD,Freemanport County,Silvaton,TX,99001,VIN00000335,DOL000335,$35k-$45k
336,Tesla,Model S,2020,2020,BEV,405,56629.71,59088.41,92.7,5,FWD,Jamesville County,Smithmouth,WA,98335,VIN00000336,DOL000336,$80k-$120k
337,Jeep,Grand Cherokee 4xe,2021,2021,PHEV,46,97398.68,100799.78,19.9,4,FWD,Kristenside County,Amandamouth,MD,99557,VIN00000337,DOL000337,$45k-$60k
338,Ford,F-150 Lightning,2025,2025,BEV,350,68451.78,71051.44,99.8,4,AWD,Cervantesborough County,Edwardsmouth,TX,98541,VIN00000338,DOL000338,$35k-$45k
339,Tesla,Model X,2021,2021,BEV,223,94709.76,99217.74,63.3,5,RWD,Davidfurt County,Savannahport,IL,99662,VIN00000339,DOL000339,$60k-$80k
340,BMW,i4,2021,2021,BEV,404,52901.55,53311.31,48.0,4,RWD,New Lisafurt County,Dustinhaven,TX,98042,VIN00000340,DOL000340,$80k-$120k
341,Rivian,R1S,2022,2022,BEV,274,53349.92,53709.64,71.6,4,AWD,Richardbury County,Breannaview,OR,98304,VIN00000341,DOL000341,$80k-$120k
342,Toyota,Prius Prime,2021,2021,PHEV,37,47636.76,49352.2,10.8,5,AWD,Lake Jonathanfort County,New Brian,VA,98721,VIN00000342,DOL000342,$45k-$60k
343,Ford,Mustang Mach-E,2024,2024,BEV,388,103532.46,107115.41,51.1,5,AWD,Lake Lisa County,Taylortown,IL,99027,VIN00000343,DOL000343,$60k-$80k
344,Jeep,Wrangler 4xe,2022,2022,PHEV,42,118757.99,120443.83,19.3,5,FWD,New Lisa County,Callahanhaven,WA,99943,VIN00000344,DOL000344,$45k-$60k
345,Rivian,R1S,2025,2025,BEV,302,108326.8,110440.64,60.1,5,RWD,Rickymouth County,West Georgeside,TX,99407,VIN00000345,DOL000345,$80k-$120k
346,Toyota,RAV4 Prime,2023,2023,PHEV,30,71823.43,74264.32,16.2,4,RWD,Paulville County,Lauriemouth,GA,98286,VIN00000346,DOL000346,$45k-$60k
347,Hyundai,Ioniq 5,2021,2021,BEV,363,87919.57,92058.93,99.2,5,RWD,Jacobsside County,Lake Jamesland,WA,99006,VIN00000347,DOL000347,$45k-$60k
348,BMW,iX,2025,2025,BEV,394,41019.23,43049.1,75.4,7,AWD,New Vanessa County,Ashleytown,FL,98373,VIN00000348,DOL000348,$80k-$120k
349,Ford,F-150 Lightning,2024,2024,BEV,395,95697.68,99831.66,84.4,7,FWD,Boyerview County,Santiagoville,GA,99871,VIN00000349,DOL000349,$60k-$80k
350,Toyota,RAV4 Prime,2025,2025,PHEV,36,65994.11,66442.03,13.3,7,RWD,Taylormouth County,Nathanmouth,GA,99484,VIN00000350,DOL000350,$45k-$60k
351,Hyundai,Ioniq 6,2022,2022,BEV,213,116355.51,119007.78,47.1,4,RWD,New Thomasland County,Catherineborough,NY,98065,VIN00000351,DOL000351,$45k-$60k
352,Jeep,Wrangler 4xe,2021,2021,PHEV,25,83596.77,87302.84,14.8,5,RWD,Christopherfort County,Kimberlyside,OR,98410,VIN00000352,DOL000352,$45k-$60k
353,Tesla,Model Y,2025,2025,BEV,331,72064.77,74755.45,41.7,5,AWD,Christopherberg County,East Tracieshire,NV,99294,VIN00000353,DOL000353,$45k-$60k
354,Hyundai,Ioniq 6,2022,2022,BEV,322,61810.8,64510.61,119.6,4,RWD,Jennifershire County,Port Michelle,WA,99358,VIN00000354,DOL000354,$60k-$80k
355,Jeep,Grand Cherokee 4xe,2024,2024,PHEV,35,41665.82,42065.83,13.8,5,RWD,Wilsonview County,Port Brooke,NJ,98551,VIN00000355,DOL000355,$60k-$80k
356,Rivian,R1S,2023,2023,BEV,287,72551.6,76160.08,79.2,5,FWD,Shermanberg County,New Stephen,NY,99493,VIN00000356,DOL000356,$45k-$60k
357,Nissan,Leaf,2021,2021,BEV,255,70547.76,71633.31,116.4,5,FWD,South Charles County,Michellemouth,IL,99702,VIN00000357,DOL000357,$60k-$80k
358,Nissan,Leaf,2022,2022,BEV,232,62340.86,62655.05,40.5,5,AWD,Lisaland County,East Cody,NY,99585,VIN00000358,DOL000358,$80k-$120k
359,Tesla,Model S,2024,2024,BEV,221,97111.39,101735.62,58.3,5,RWD,East Andrew County,North Michaela,WA,98253,VIN00000359,DOL000359,$80k-$120k
360,Tesla,Model S,2022,2022,BEV,399,97476.99,101963.76,82.6,5,AWD,Roberttown County,Carlachester,CO,99894,VIN00000360,DOL000360,$60k-$80k
361,Tesla,Model 3,2021,2021,BEV,173,51803.38,52934.38,63.6,7,FWD,Port Tammy County,Knightfurt,WA,99012,VIN00000361,DOL000361,$80k-$120k
362,Lucid,Air,2021,2021,BEV,403,116544.99,120415.56,94.1,5,AWD,Stevensonport County,Bryantview,MD,98724,VIN00000362,DOL000362,$45k-$60k
363,Hyundai,Ioniq 5,2024,2024,BEV,305,49557.79,51014.81,60.2,5,RWD,North Teresa County,New Rebecca,VA,98344,VIN00000363,DOL000363,$35k-$45k
364,Hyundai,Ioniq 5,2024,2024,BEV,158,48240.75,49441.51,62.6,7,FWD,Loriview County,East Angelstad,NJ,99340,VIN00000364,DOL000364,$45k-$60k
365,Ford,Mustang Mach-E,2022,2022,BEV,215,115325.36,115771.53,96.9,5,FWD,Carlborough County,South Oliviahaven,NY,98604,VIN00000365,DOL000365,$35k-$45k
366,Chevrolet,Bolt EUV,2021,2021,BEV,276,43764.41,45250.23,73.1,7,RWD,Samanthaburgh County,Lake Eric,NY,98262,VIN00000366,DOL000366,$60k-$80k
367,Chevrolet,Bolt EV,2022,2022,BEV,270,88649.34,92825.15,69.2,5,RWD,Port Johnberg County,Whitestad,TX,98934,VIN00000367,DOL000367,$80k-$120k
368,Rivian,R1S,2023,2023,BEV,200,34683.67,35340.92,98.9,5,FWD,Angelicaton County,New Jacobland,MD,99833,VIN00000368,DOL000368,$60k-$80k
369,Toyota,RAV4 Prime,2025,2025,PHEV,30,62805.37,65077.48,11.1,4,RWD,Perrybury County,North Erikland,NY,98181,VIN00000369,DOL000369,$60k-$80k
370,Hyundai,Ioniq 5,2022,2022,BEV,258,44435.87,45368.5,79.3,7,FWD,East Peter County,North James,OR,99902,VIN00000370,DOL000370,$80k-$120k
371,Chevrolet,Bolt EV,2020,2020,BEV,290,115623.68,120316.18,58.2,5,FWD,Katelynmouth County,Theresaburgh,VA,98262,VIN00000371,DOL000371,$45k-$60k
372,Toyota,Prius Prime,2020,2020,PHEV,31,50051.82,52072.65,18.7,4,FWD,Klinechester County,North Timothy,NJ,99149,VIN00000372,DOL000372,$80k-$120k
373,Hyundai,Ioniq 5,2025,2025,BEV,371,69469.86,71044.1,118.1,7,RWD,North Patrick County,South Beckyton,AZ,98026,VIN00000373,DOL000373,$60k-$80k
374,BMW,i4,2020,2020,BEV,282,40174.26,40376.16,116.5,7,RWD,Browningshire County,Rachelside,CA,98759,VIN00000374,DOL000374,$45k-$60k
375,Chevrolet,Bolt EV,2024,2024,BEV,308,41026.27,41176.84,52.6,5,FWD,Alexanderborough County,Patrickchester,WA,99846,VIN00000375,DOL000375,$60k-$80k
376,Kia,EV6,2021,2021,BEV,324,104889.78,106522.99,66.1,5,AWD,East Marc County,Port Sharonville,WA,98258,VIN00000376,DOL000376,$80k-$120k
377,Ford,Mustang Mach-E,2022,2022,BEV,202,60197.81,60387.48,69.2,5,RWD,North Nicholas County,Tanyaport,CA,98386,VIN00000377,DOL000377,$45k-$60k
378,Toyota,RAV4 Prime,2023,2023,PHEV,33,47376.23,47681.01,10.5,5,AWD,West Tiffanyside County,Holmesfurt,NY,98279,VIN00000378,DOL000378,$60k-$80k
379,Ford,F-150 Lightning,2024,2024,BEV,322,76094.77,77293.75,106.6,5,FWD,Port Markchester County,Andersonside,MD,99661,VIN00000379,DOL000379,$80k-$120k
380,Hyundai,Ioniq 6,2024,2024,BEV,261,61724.09,63355.46,76.1,5,RWD,New Davidberg County,Benjaminhaven,MD,99643,VIN00000380,DOL000380,$35k-$45k
381,Volkswagen,ID.4,2024,2024,BEV,317,70433.11,73318.38,71.5,4,FWD,Williamberg County,Lake Tamaraport,CA,98582,VIN00000381,DOL000381,$45k-$60k
382,BMW,iX,2022,2022,BEV,297,39568.81,39635.92,49.2,5,RWD,Johnsonberg County,Leonview,MA,99779,VIN00000382,DOL000382,$45k-$60k
383,Rivian,R1T,2022,2022,BEV,235,53823.15,55354.56,59.6,5,FWD,Lake Brendan County,East Gailtown,VA,98365,VIN00000383,DOL000383,$80k-$120k
384,BMW,i4,2025,2025,BEV,384,43609.06,45735.52,96.3,7,AWD,Edwardsstad County,Warrenport,OR,99242,VIN00000384,DOL000384,$60k-$80k
385,Hyundai,Ioniq 6,2024,2024,BEV,247,46849.34,48420.27,105.8,7,RWD,North Michael County,Maryton,NJ,99681,VIN00000385,DOL000385,$60k-$80k
386,Jeep,Wrangler 4xe,2022,2022,PHEV,28,114406.67,116953.99,14.4,7,FWD,Port Jennifer County,Pattersonstad,MD,99448,VIN00000386,DOL000386,$60k-$80k
387,Toyota,Prius Prime,2025,2025,PHEV,32,116366.42,122061.39,17.4,5,FWD,Port Brendafurt County,Michealborough,NY,98424,VIN00000387,DOL000387,$80k-$120k
388,Rivian,R1S,2020,2020,BEV,315,88832.05,92430.47,70.8,5,AWD,Leonardmouth County,Port Rachel,GA,98349,VIN00000388,DOL000388,$35k-$45k
389,Chevrolet,Bolt EUV,2022,2022,BEV,294,53245.36,54344.35,105.9,5,AWD,Lake Kelly County,North Susan,OR,98790,VIN00000389,DOL000389,$35k-$45k
390,Volkswagen,ID.4,2024,2024,BEV,234,38503.11,39731.86,42.0,5,AWD,Danielshire County,Wattsshire,TX,99344,VIN00000390,DOL000390,$60k-$80k
391,Toyota,Prius Prime,2025,2025,PHEV,29,80393.0,83221.29,19.9,7,RWD,Pricemouth County,Thompsonmouth,FL,99737,VIN00000391,DOL000391,$80k-$120k
392,Hyundai,Ioniq 5,2020,2020,BEV,297,60287.79,62716.94,40.5,5,FWD,Stoutville County,Lake Jessica,NY,98701,VIN00000392,DOL000392,$45k-$60k
393,Hyundai,Ioniq 5,2022,2022,BEV,206,87335.17,87427.4,72.8,5,RWD,Raymondstad County,South Kennethborough,NJ,98789,VIN00000393,DOL000393,$35k-$45k
394,Rivian,R1S,2025,2025,BEV,256,113843.58,115490.96,42.4,5,FWD,North Molly County,Cynthiachester,NY,99476,VIN00000394,DOL000394,$35k-$45k
395,BMW,i4,2022,2022,BEV,380,102017.35,106315.32,100.4,5,FWD,Williamsburgh County,Jasontown,NV,98830,VIN00000395,DOL000395,$60k-$80k
396,Toyota,Prius Prime,2024,2024,PHEV,28,29582.36,29985.83,17.3,5,FWD,North Cynthiaton County,Lake Justin,MD,98522,VIN00000396,DOL000396,$45k-$60k
397,Ford,Mustang Mach-E,2021,2021,BEV,297,63684.05,66656.25,108.6,5,RWD,North Michaelland County,Gregorymouth,WA,98911,VIN00000397,DOL000397,$60k-$80k
398,Rivian,R1S,2023,2023,BEV,185,47450.36,48291.53,50.1,7,RWD,Port Erikhaven County,North Charles,NJ,98456,VIN00000398,DOL000398,$35k-$45k
399,BMW,iX,2021,2021,BEV,336,83378.68,84304.82,60.1,5,AWD,South Carrieton County,Davisstad,OR,98046,VIN00000399,DOL000399,$35k-$45k
400,Tesla,Model X,2022,2022,BEV,347,101390.28,106247.33,114.7,5,FWD,Ryanbury County,New Cynthia,AZ,99310,VIN00000400,DOL000400,$80k-$120k
401,Chevrolet,Bolt EV,2023,2023,BEV,173,59093.9,59557.23,102.6,4,RWD,North Kyle County,Port Matthewview,FL,98818,VIN00000401,DOL000401,$60k-$80k
402,Lucid,Air,2021,2021,BEV,233,43249.94,43929.08,47.2,5,RWD,Ashleymouth County,Lake Jason,FL,99820,VIN00000402,DOL000402,$60k-$80k
403,Chevrolet,Bolt EUV,2021,2021,BEV,377,80781.94,84099.81,46.1,5,RWD,Ericberg County,Murphyfurt,GA,98922,VIN00000403,DOL000403,$60k-$80k
404,Tesla,Model Y,2025,2025,BEV,309,93217.39,93383.16,56.4,5,RWD,Catherineborough County,Keithmouth,OR,98026,VIN00000404,DOL000404,$35k-$45k
405,Kia,Niro EV,2021,2021,BEV,227,80620.44,84157.57,100.0,5,AWD,Jenniferton County,East Deborahberg,FL,99375,VIN00000405,DOL000405,$45k-$60k
406,Ford,Mustang Mach-E,2023,2023,BEV,290,82327.26,84216.67,47.1,5,FWD,Port Jordan County,Jeffreyside,FL,98460,VIN00000406,DOL000406,$45k-$60k
407,Toyota,RAV4 Prime,2025,2025,PHEV,47,38547.95,40317.78,19.4,4,RWD,Newmanshire County,Nashburgh,MD,99912,VIN00000407,DOL000407,$80k-$120k
408,Hyundai,Ioniq 5,2020,2020,BEV,194,64489.74,64563.7,74.6,5,AWD,Johnport County,Medinaville,IL,98071,VIN00000408,DOL000408,$60k-$80k
409,Kia,EV6,2021,2021,BEV,223,41691.1,41874.54,50.4,5,FWD,Fitzgeraldville County,East Linda,NJ,98204,VIN00000409,DOL000409,$35k-$45k
410,Rivian,R1T,2020,2020,BEV,337,47153.4,47413.12,58.7,5,FWD,North Heatherstad County,Tiffanyview,CO,98375,VIN00000410,DOL000410,$80k-$120k
411,Toyota,RAV4 Prime,2025,2025,PHEV,48,35734.12,36698.54,11.1,5,FWD,West Amber County,Cookchester,FL,99647,VIN00000411,DOL000411,$80k-$120k
412,Ford,Mustang Mach-E,2022,2022,BEV,310,108150.07,112311.91,107.3,5,AWD,Port Lindsay County,North Steventon,CA,98383,VIN00000412,DOL000412,$35k-$45k
413,Jeep,Wrangler 4xe,2022,2022,PHEV,42,84558.52,84579.05,10.9,4,FWD,West Jacobberg County,Brownborough,NJ,99871,VIN00000413,DOL000413,$60k-$80k
414,Chevrolet,Bolt EV,2024,2024,BEV,205,114108.03,117290.81,101.3,5,RWD,Port Stephanieton County,East Patricia,CA,98516,VIN00000414,DOL000414,$45k-$60k
415,Nissan,Leaf,2025,2025,BEV,162,103220.68,106860.03,82.0,7,RWD,East Carolynmouth County,Brianton,IL,98984,VIN00000415,DOL000415,$60k-$80k
416,Rivian,R1S,2023,2023,BEV,321,96472.02,98338.35,90.5,4,RWD,Logantown County,Douglastown,AZ,99878,VIN00000416,DOL000416,$60k-$80k
417,Kia,EV6,2021,2021,BEV,258,61482.0,63525.05,111.9,5,AWD,Dustinshire County,Ramosside,VA,98492,VIN00000417,DOL000417,$35k-$45k
418,Hyundai,Ioniq 5,2025,2025,BEV,334,28515.07,29192.25,94.9,7,AWD,East Michaelbury County,West Veronicashire,NY,99055,VIN00000418,DOL000418,$45k-$60k
419,Rivian,R1S,2023,2023,BEV,326,43200.56,44821.79,59.3,7,RWD,North Wayne County,Craigland,MD,98909,VIN00000419,DOL000419,$80k-$120k
420,Lucid,Air,2021,2021,BEV,297,59449.64,59982.68,61.9,7,RWD,Robertsside County,Reginaldville,NJ,99848,VIN00000420,DOL000420,$45k-$60k
421,Chevrolet,Bolt EV,2023,2023,BEV,390,37424.01,38141.43,53.7,5,FWD,Lake Markchester County,Carrollland,NV,99903,VIN00000421,DOL000421,$80k-$120k
422,Kia,Niro EV,2023,2023,BEV,237,37357.34,37466.17,47.5,5,AWD,Erikabury County,Port Kendraborough,CO,98182,VIN00000422,DOL000422,$60k-$80k
423,Tesla,Model Y,2022,2022,BEV,245,64250.7,66324.33,63.1,5,FWD,Petersport County,South Laurenmouth,WA,99222,VIN00000423,DOL000423,$60k-$80k
424,Hyundai,Ioniq 6,2020,2020,BEV,208,90030.63,92459.86,65.2,5,AWD,Mooreland County,Roberthaven,FL,99816,VIN00000424,DOL000424,$35k-$45k
425,Ford,F-150 Lightning,2025,2025,BEV,328,37165.34,38507.36,115.5,7,AWD,Grayfort County,North Ashley,AZ,99195,VIN00000425,DOL000425,$80k-$120k
426,Kia,EV6,2023,2023,BEV,364,104376.16,108043.08,76.7,7,FWD,Williammouth County,West Sarashire,CO,98002,VIN00000426,DOL000426,$45k-$60k
427,BMW,i4,2025,2025,BEV,201,39898.37,41695.05,75.5,7,RWD,Lake Andrea County,North Kevinburgh,MD,98500,VIN00000427,DOL000427,$60k-$80k
428,Volkswagen,ID.4,2020,2020,BEV,324,112575.69,117469.2,83.7,5,RWD,Allisontown County,Brandonbury,CA,99762,VIN00000428,DOL000428,$80k-$120k
429,Ford,Mustang Mach-E,2023,2023,BEV,310,66566.77,67638.76,102.9,5,RWD,Williamsview County,Martinside,OR,99358,VIN00000429,DOL000429,$45k-$60k
430,BMW,iX,2022,2022,BEV,384,61497.56,64572.34,52.9,5,FWD,Luisshire County,Sarahmouth,TX,99222,VIN00000430,DOL000430,$60k-$80k
431,Rivian,R1S,2024,2024,BEV,255,76220.23,79799.01,65.0,4,FWD,Ryanberg County,Reidstad,MA,98631,VIN00000431,DOL000431,$80k-$120k
432,Tesla,Model X,2024,2024,BEV,182,64807.59,65071.21,63.4,5,AWD,Aaronstad County,New Jessica,TX,98568,VIN00000432,DOL000432,$45k-$60k
433,Kia,EV6,2023,2023,BEV,310,58825.8,60588.9,119.8,7,AWD,Vincentborough County,Davisberg,VA,98362,VIN00000433,DOL000433,$60k-$80k
434,Kia,Niro EV,2021,2021,BEV,190,107641.99,111440.31,119.2,5,FWD,Jessicaport County,West Claudia,MA,98315,VIN00000434,DOL000434,$45k-$60k
435,Toyota,Prius Prime,2024,2024,PHEV,31,53256.98,54629.22,19.3,5,AWD,New Allison County,Fredville,OR,98680,VIN00000435,DOL000435,$60k-$80k
436,Tesla,Model 3,2025,2025,BEV,329,74735.85,77988.97,68.6,4,RWD,New Michaelaburgh County,Haysport,TX,98265,VIN00000436,DOL000436,$45k-$60k
437,Kia,EV6,2020,2020,BEV,315,75628.69,78062.72,92.9,4,RWD,Cameronfurt County,Kimfort,WA,99372,VIN00000437,DOL000437,$60k-$80k
438,Chevrolet,Bolt EUV,2024,2024,BEV,334,71400.18,72606.06,77.3,5,RWD,Darleneview County,North Barbaraton,FL,99119,VIN00000438,DOL000438,$80k-$120k
439,Tesla,Model S,2023,2023,BEV,290,31638.21,33066.83,69.9,7,RWD,South Rebecca County,Heathermouth,GA,99523,VIN00000439,DOL000439,$35k-$45k
440,Chevrolet,Bolt EUV,2022,2022,BEV,304,50653.71,52824.33,45.7,5,RWD,Lake Emily County,New David,CO,98706,VIN00000440,DOL000440,$60k-$80k
441,Hyundai,Ioniq 6,2023,2023,BEV,292,51219.87,53221.23,108.6,5,AWD,Bobbychester County,Helentown,VA,98926,VIN00000441,DOL000441,$60k-$80k
442,Toyota,RAV4 Prime,2021,2021,PHEV,37,78374.87,81207.04,18.7,5,RWD,Wrightborough County,West April,FL,99401,VIN00000442,DOL000442,$60k-$80k
443,Jeep,Wrangler 4xe,2020,2020,PHEV,43,94647.6,98057.27,10.8,4,AWD,Port Amberburgh County,West Alexis,VA,99030,VIN00000443,DOL000443,$60k-$80k
444,BMW,iX,2023,2023,BEV,280,54885.77,57257.12,107.0,5,FWD,Port Erin County,Gilesmouth,NJ,99649,VIN00000444,DOL000444,$35k-$45k
445,Nissan,Leaf,2025,2025,BEV,390,67873.83,69324.33,50.1,5,AWD,Lake Christopher County,New Kyle,OR,98649,VIN00000445,DOL000445,$45k-$60k
446,Kia,EV6,2024,2024,BEV,212,59040.04,59927.49,80.2,7,AWD,Port Barbaraview County,East Robertton,VA,98892,VIN00000446,DOL000446,$60k-$80k
447,Tesla,Model Y,2025,2025,BEV,289,101334.17,101473.64,103.2,5,RWD,Lake Ryan County,Lake Michael,GA,99296,VIN00000447,DOL000447,$35k-$45k
448,Kia,EV6,2023,2023,BEV,317,83395.52,85872.17,77.2,5,FWD,East Justin County,Wallaceland,WA,98608,VIN00000448,DOL000448,$80k-$120k
449,Toyota,Prius Prime,2022,2022,PHEV,25,114821.21,115134.6,15.2,5,FWD,Denisechester County,Port Christopher,NY,98134,VIN00000449,DOL000449,$45k-$60k
450,Jeep,Wrangler 4xe,2024,2024,PHEV,29,106756.43,107504.08,16.5,7,FWD,Hernandezside County,North Jo,NY,99245,VIN00000450,DOL000450,$35k-$45k
451,Jeep,Wrangler 4xe,2022,2022,PHEV,39,39976.87,40276.1,17.1,5,AWD,Lake Bridgettown County,East Anthony,AZ,98380,VIN00000451,DOL000451,$60k-$80k
452,Toyota,Prius Prime,2021,2021,PHEV,31,61704.11,64767.15,13.3,4,AWD,East Rebeccamouth County,Faithtown,AZ,99741,VIN00000452,DOL000452,$35k-$45k
453,Ford,Mustang Mach-E,2024,2024,BEV,223,65351.44,66106.06,60.5,4,RWD,Lake Edwardfort County,West Collin,NJ,98303,VIN00000453,DOL000453,$60k-$80k
454,Ford,Mustang Mach-E,2020,2020,BEV,398,36311.65,36930.75,73.5,4,FWD,Morganmouth County,Jillbury,NV,99776,VIN00000454,DOL000454,$45k-$60k
455,Ford,F-150 Lightning,2024,2024,BEV,173,95082.6,95848.38,73.1,4,AWD,New Victoriamouth County,South Kristychester,IL,99989,VIN00000455,DOL000455,$60k-$80k
456,Rivian,R1S,2023,2023,BEV,336,55646.16,57130.18,76.1,5,RWD,Williamsside County,North Randall,NV,99476,VIN00000456,DOL000456,$60k-$80k
457,Ford,F-150 Lightning,2023,2023,BEV,300,50189.46,51419.89,62.8,5,FWD,Rachaeltown County,East William,FL,98676,VIN00000457,DOL000457,$60k-$80k
458,Toyota,RAV4 Prime,2021,2021,PHEV,50,30571.03,30851.29,13.2,4,FWD,West Brandimouth County,Savageport,FL,99070,VIN00000458,DOL000458,$45k-$60k
459,Ford,Mustang Mach-E,2021,2021,BEV,394,44643.91,46540.87,68.2,5,AWD,North Richardmouth County,Michaelview,CO,98546,VIN00000459,DOL000459,$35k-$45k
460,Toyota,Prius Prime,2023,2023,PHEV,45,32789.62,33307.43,18.8,7,AWD,Leeview County,North Nicole,CO,98053,VIN00000460,DOL000460,$35k-$45k
461,Rivian,R1T,2025,2025,BEV,318,28747.04,29316.05,117.2,5,RWD,Richardsside County,Woodhaven,NY,98879,VIN00000461,DOL000461,$45k-$60k
462,BMW,iX,2021,2021,BEV,197,28778.46,29852.66,115.9,4,RWD,West Isabella County,Watsonberg,NJ,99069,VIN00000462,DOL000462,$60k-$80k
463,Tesla,Model S,2022,2022,BEV,367,91677.6,94886.88,89.4,5,RWD,Lake Lori County,Lake Matthewland,NV,99732,VIN00000463,DOL000463,$45k-$60k
464,Chevrolet,Bolt EV,2020,2020,BEV,186,87015.76,91023.88,67.1,5,AWD,North Scottberg County,Lake Christopher,AZ,98977,VIN00000464,DOL000464,$45k-$60k
465,Jeep,Grand Cherokee 4xe,2025,2025,PHEV,43,62166.72,63158.86,10.6,4,AWD,South Michelleberg County,South Bruce,VA,98846,VIN00000465,DOL000465,$45k-$60k
466,Hyundai,Ioniq 6,2022,2022,BEV,376,97675.38,100998.4,79.1,5,AWD,Lake Loriside County,Port Jackmouth,TX,99878,VIN00000466,DOL000466,$80k-$120k
467,Tesla,Model X,2024,2024,BEV,227,97565.32,101949.81,57.8,5,AWD,Clarkhaven County,Andreaberg,CO,98287,VIN00000467,DOL000467,$80k-$120k
468,Jeep,Wrangler 4xe,2020,2020,PHEV,42,88741.59,90535.66,18.8,4,RWD,Rachelfurt County,North Jamie,MD,98903,VIN00000468,DOL000468,$45k-$60k
469,Lucid,Air,2024,2024,BEV,284,46388.85,48599.96,89.0,5,AWD,Banksside County,Lewisfort,OR,99726,VIN00000469,DOL000469,$80k-$120k
470,Jeep,Grand Cherokee 4xe,2024,2024,PHEV,44,65576.51,66315.07,18.6,5,AWD,Greggmouth County,Jasonshire,AZ,99066,VIN00000470,DOL000470,$35k-$45k
471,Hyundai,Ioniq 6,2020,2020,BEV,162,113121.34,116076.32,76.8,5,AWD,North Lisa County,East Joshuaton,MA,99338,VIN00000471,DOL000471,$45k-$60k
472,Tesla,Model 3,2022,2022,BEV,205,64169.6,65891.95,62.1,4,FWD,New Richardshire County,Murraychester,VA,99587,VIN00000472,DOL000472,$35k-$45k
473,Ford,Mustang Mach-E,2020,2020,BEV,349,49828.8,51697.14,89.8,7,FWD,Erinton County,Matthewburgh,CO,98190,VIN00000473,DOL000473,$60k-$80k
474,Ford,Mustang Mach-E,2021,2021,BEV,209,89139.2,90594.91,109.2,7,FWD,New Gregory County,Waltonport,OR,99388,VIN00000474,DOL000474,$60k-$80k
