order_id,order_date,customer_id,product_id,product_name,product_category,warehouse_id,warehouse_city,warehouse_zone,order_qty,unit_cost,unit_price,shipping_charges,total_revenue,order_status,fulfillment_days,carrier,return_status,return_reason
599,2025-04-21,CUST0599,PROD0599,I,Books,WH10,Rachelland,North Zone,17,930.8,2118.79,195.41,36019.43,Shipped,2,Blue Dart,Replacement Requested,Exchange Request
600,2025-05-23,CUST0600,PROD0600,Including,Clothing,WH01,Victoriaport,North Zone,8,3991.85,5878.99,61.94,47031.92,Pending,6,Ecom Express,Replacement Requested,Exchange Request
601,2024-11-16,CUST0601,PROD0601,Experience,Beauty,WH02,New Kevintown,East Zone,8,832.23,1948.21,80.71,15585.68,Cancelled,9,FedEx,Returned,Defective
602,2025-01-19,CUST0602,PROD0602,Story,Clothing,WH03,Timothyfort,West Zone,7,1250.92,2386.63,178.95,16706.41,Delivered,14,Delhivery,Not Returned,
603,2024-07-13,CUST0603,PROD0603,Wonder,Electronics,WH04,Hillview,South Zone,7,3217.64,7074.57,189.06,49521.99,Delivered,4,Ecom Express,Not Returned,
604,2024-07-30,CUST0604,PROD0604,Offer,Books,WH05,Gravesborough,North Zone,13,1623.94,2646.64,45.35,34406.32,Processing,14,Blue Dart,Not Returned,
605,2024-11-15,CUST0605,PROD0605,Month,Groceries,WH06,South Jacob,East Zone,7,1561.28,3368.52,112.47,23579.64,Delivered,1,Delhivery,Not Returned,
606,2025-03-17,CUST0606,PROD0606,Base,Clothing,WH07,East Angelica,West Zone,20,344.32,526.45,113.0,10529.0,Delivered,6,DTDC,Replacement Requested,Exchange Request
607,2024-07-27,CUST0607,PROD0607,Region,Beauty,WH08,Austinmouth,South Zone,9,3582.92,5301.11,10.54,47709.99,Delivered,4,FedEx,Returned,Delivery Damaged
608,2024-06-24,CUST0608,PROD0608,Article,Clothing,WH09,North Patriciafurt,North Zone,15,1587.46,1935.93,149.29,29038.95,Processing,13,Delhivery,Returned,Defective
609,2024-05-26,CUST0609,PROD0609,Experience,Sports,WH10,West Brittanyhaven,North Zone,17,1613.12,2031.22,63.36,34530.74,Delivered,14,Delhivery,Not Returned,
610,2024-02-15,CUST0610,PROD0610,Want,Clothing,WH01,East Eric,Central Zone,18,2924.73,6698.0,67.63,120564.0,Delivered,5,DTDC,Not Returned,
611,2025-03-24,CUST0611,PROD0611,Box,Electronics,WH02,Meyersburgh,North Zone,10,4666.96,6021.94,149.69,60219.4,Delivered,5,XpressBees,Returned,Delivery Damaged
612,2024-04-25,CUST0612,PROD0612,High,Home & Kitchen,WH03,Goodwinmouth,West Zone,12,1074.05,1752.4,157.48,21028.8,Shipped,9,Delhivery,Not Returned,
613,2024-06-13,CUST0613,PROD0613,Physical,Home & Kitchen,WH04,Schroederborough,North Zone,8,3095.44,5239.29,50.22,41914.32,Delivered,6,XpressBees,Returned,Delivery Damaged
614,2025-06-14,CUST0614,PROD0614,Clear,Home & Kitchen,WH05,Fordport,West Zone,16,1596.98,3448.05,151.71,55168.8,Delivered,4,XpressBees,Not Returned,
615,2024-05-22,CUST0615,PROD0615,Consumer,Electronics,WH06,Danielleport,South Zone,15,581.61,1078.28,62.25,16174.2,Shipped,10,Ecom Express,Not Returned,
616,2024-06-23,CUST0616,PROD0616,Floor,Books,WH07,Meyerfort,East Zone,1,1409.33,3245.87,42.14,3245.87,Delivered,11,Ecom Express,Not Returned,
617,2024-11-29,CUST0617,PROD0617,Recently,Clothing,WH08,East Kenneth,South Zone,12,2257.72,5133.23,118.81,61598.76,Cancelled,4,FedEx,Not Returned,
618,2024-07-17,CUST0618,PROD0618,Capital,Groceries,WH09,Kristinfurt,South Zone,14,4169.48,6634.67,118.71,92885.38,Delivered,9,XpressBees,Returned,Not Needed
619,2025-03-26,CUST0619,PROD0619,Kind,Beauty,WH10,Ryanburgh,Central Zone,7,3838.37,4753.54,55.67,33274.78,Processing,12,XpressBees,Not Returned,
620,2025-05-25,CUST0620,PROD0620,Six,Beauty,WH01,Lake Theresa,West Zone,1,3422.63,6712.16,156.87,6712.16,Delivered,4,DTDC,Returned,Defective
621,2024-03-08,CUST0621,PROD0621,Even,Clothing,WH02,West Andreborough,West Zone,5,3786.88,5375.25,194.52,26876.25,Delivered,14,Ecom Express,Not Returned,
622,2024-09-28,CUST0622,PROD0622,Travel,Electronics,WH03,Wigginston,North Zone,7,2454.94,5666.21,13.35,39663.47,Cancelled,4,Blue Dart,Not Returned,
623,2025-05-29,CUST0623,PROD0623,Provide,Home & Kitchen,WH04,Samanthaton,West Zone,17,2625.52,6102.28,170.28,103738.76,Delivered,2,Delhivery,Not Returned,
624,2025-03-25,CUST0624,PROD0624,Scientist,Books,WH05,South Nicholastown,North Zone,15,3050.47,4306.7,94.68,64600.5,Delivered,8,FedEx,Returned,Not Needed
625,2024-11-01,CUST0625,PROD0625,Often,Home & Kitchen,WH06,North Justin,North Zone,1,4821.49,10125.4,28.27,10125.4,Shipped,13,XpressBees,Not Returned,
626,2024-11-19,CUST0626,PROD0626,Security,Home & Kitchen,WH07,Port Austin,North Zone,2,2283.7,4194.11,45.75,8388.22,Delivered,5,DTDC,Replacement Requested,Exchange Request
627,2024-12-20,CUST0627,PROD0627,Open,Home & Kitchen,WH08,Lauraberg,North Zone,19,4301.36,6005.75,84.67,114109.25,Shipped,2,XpressBees,Not Returned,
628,2024-04-10,CUST0628,PROD0628,Century,Groceries,WH09,South Maryhaven,West Zone,5,2138.19,3010.34,158.51,15051.7,Processing,7,Delhivery,Replacement Requested,Exchange Request
629,2024-04-10,CUST0629,PROD0629,Resource,Beauty,WH10,Larsonburgh,East Zone,13,3198.0,3959.64,48.09,51475.32,Delivered,8,XpressBees,Not Returned,
630,2024-02-17,CUST0630,PROD0630,Sister,Groceries,WH01,Lake Nicole,East Zone,12,3871.24,8512.56,148.19,102150.72,Delivered,2,Blue Dart,Not Returned,
631,2025-02-16,CUST0631,PROD0631,Rich,Sports,WH02,Lake Sydney,East Zone,8,2109.94,4062.68,85.57,32501.44,Delivered,4,DTDC,Not Returned,
632,2025-06-14,CUST0632,PROD0632,Perhaps,Books,WH03,Port Meganton,East Zone,9,3548.32,6312.83,115.13,56815.47,Shipped,9,FedEx,Not Returned,
633,2025-04-21,CUST0633,PROD0633,Even,Beauty,WH04,Edwardborough,North Zone,3,2500.74,4771.93,117.54,14315.79,Shipped,8,Delhivery,Not Returned,
634,2025-03-26,CUST0634,PROD0634,Fight,Books,WH05,Normanville,Central Zone,17,87.88,202.9,132.83,3449.3,Delivered,5,DTDC,Returned,Delivery Damaged
635,2024-10-03,CUST0635,PROD0635,Address,Beauty,WH06,North Steven,Central Zone,17,4233.83,8132.77,37.66,138257.09,Delivered,5,Blue Dart,Not Returned,
636,2024-04-18,CUST0636,PROD0636,Start,Home & Kitchen,WH07,Dudleytown,Central Zone,12,4287.0,10575.49,167.0,126905.88,Delivered,6,Blue Dart,Not Returned,
637,2025-06-07,CUST0637,PROD0637,Responsibility,Groceries,WH08,Port Alexandertown,Central Zone,11,181.46,234.35,84.24,2577.85,Delivered,2,Delhivery,Not Returned,
638,2024-04-07,CUST0638,PROD0638,Pull,Beauty,WH09,Michaelville,West Zone,8,2322.31,3703.63,73.68,29629.04,Delivered,1,XpressBees,Not Returned,
639,2024-10-06,CUST0639,PROD0639,Heavy,Clothing,WH10,New Patrick,West Zone,11,334.88,740.94,42.77,8150.34,Delivered,11,Delhivery,Not Returned,
640,2024-08-27,CUST0640,PROD0640,A,Toys,WH01,New Adrianborough,Central Zone,14,3027.69,4932.28,180.91,69051.92,Pending,13,XpressBees,Returned,Not Needed
641,2024-06-14,CUST0641,PROD0641,Medical,Toys,WH02,New Jessica,North Zone,7,2841.74,6628.94,199.4,46402.58,Delivered,14,XpressBees,Not Returned,
642,2024-03-20,CUST0642,PROD0642,Control,Electronics,WH03,Lake Taylor,Central Zone,14,3289.9,4466.34,112.25,62528.76,Processing,7,DTDC,Not Returned,
643,2024-06-10,CUST0643,PROD0643,Evening,Electronics,WH04,Welchbury,South Zone,8,508.58,683.3,69.34,5466.4,Delivered,11,Blue Dart,Not Returned,
644,2024-04-27,CUST0644,PROD0644,Issue,Clothing,WH05,Alanside,Central Zone,19,1696.68,3229.77,149.31,61365.63,Shipped,14,Blue Dart,Not Returned,
645,2024-03-21,CUST0645,PROD0645,Industry,Books,WH06,Olsonstad,Central Zone,9,1732.01,2714.3,191.47,24428.7,Shipped,6,Ecom Express,Not Returned,
646,2024-06-29,CUST0646,PROD0646,His,Toys,WH07,Lake Shelley,East Zone,8,3582.66,7837.1,80.2,62696.8,Shipped,5,FedEx,Returned,Not Needed
647,2025-06-14,CUST0647,PROD0647,Method,Books,WH08,Port Dawn,East Zone,1,730.36,1016.23,111.83,1016.23,Delivered,1,Delhivery,Not Returned,
648,2025-04-18,CUST0648,PROD0648,If,Electronics,WH09,Terrimouth,North Zone,2,450.87,591.97,14.59,1183.94,Shipped,4,FedEx,Returned,Wrong Size
649,2024-10-20,CUST0649,PROD0649,Just,Beauty,WH10,Vincentside,Central Zone,9,996.57,1926.54,51.79,17338.86,Delivered,8,DTDC,Not Returned,
650,2024-03-07,CUST0650,PROD0650,Side,Clothing,WH01,Melvinberg,North Zone,1,1785.67,3989.07,152.11,3989.07,Shipped,9,DTDC,Not Returned,
651,2024-10-03,CUST0651,PROD0651,Us,Toys,WH02,Stevemouth,North Zone,20,3089.64,4501.78,63.59,90035.6,Pending,5,Ecom Express,Not Returned,
652,2024-05-01,CUST0652,PROD0652,Our,Clothing,WH03,Whitefurt,North Zone,11,2756.08,5940.48,20.07,65345.28,Delivered,5,DTDC,Not Returned,
653,2025-03-15,CUST0653,PROD0653,Nature,Beauty,WH04,North Anthony,West Zone,16,3981.63,7106.17,123.83,113698.72,Shipped,4,Delhivery,Not Returned,
654,2025-06-14,CUST0654,PROD0654,Lose,Home & Kitchen,WH05,Longmouth,West Zone,1,1499.04,2675.44,11.76,2675.44,Delivered,9,Delhivery,Not Returned,
655,2025-06-07,CUST0655,PROD0655,Amount,Beauty,WH06,Baileychester,Central Zone,2,1570.54,2776.29,58.25,5552.58,Pending,1,DTDC,Not Returned,
656,2024-06-25,CUST0656,PROD0656,And,Electronics,WH07,Wilkinsonstad,East Zone,10,3579.73,8186.46,80.84,81864.6,Delivered,9,FedEx,Not Returned,
657,2024-06-07,CUST0657,PROD0657,None,Beauty,WH08,East Victoriastad,Central Zone,10,2687.0,4562.37,138.94,45623.7,Pending,11,Delhivery,Not Returned,
658,2024-08-04,CUST0658,PROD0658,Beautiful,Clothing,WH09,Ronaldfort,East Zone,13,3275.01,5141.28,156.8,66836.64,Shipped,3,Ecom Express,Not Returned,
659,2025-01-22,CUST0659,PROD0659,Air,Home & Kitchen,WH10,Port Roberthaven,West Zone,15,1336.08,2407.3,47.18,36109.5,Shipped,14,Delhivery,Replacement Requested,Exchange Request
660,2025-04-29,CUST0660,PROD0660,Debate,Groceries,WH01,New Brian,South Zone,3,3704.79,5146.75,193.76,15440.25,Shipped,8,XpressBees,Replacement Requested,Exchange Request
661,2024-01-07,CUST0661,PROD0661,Improve,Home & Kitchen,WH02,West Steven,North Zone,9,4820.75,7912.25,66.84,71210.25,Delivered,2,DTDC,Returned,Not Needed
662,2025-01-21,CUST0662,PROD0662,Itself,Clothing,WH03,Port Matthew,West Zone,8,4081.48,5698.4,139.83,45587.2,Delivered,3,Blue Dart,Not Returned,
663,2024-07-23,CUST0663,PROD0663,Year,Sports,WH04,Michellefurt,North Zone,17,3642.51,4793.22,45.18,81484.74,Shipped,12,Blue Dart,Returned,Defective
664,2024-01-24,CUST0664,PROD0664,Believe,Beauty,WH05,East Patricia,East Zone,2,877.86,1134.05,176.34,2268.1,Pending,13,Blue Dart,Not Returned,
665,2024-03-01,CUST0665,PROD0665,Compare,Books,WH06,New Nataliebury,East Zone,4,3673.37,5290.16,162.21,21160.64,Delivered,14,Ecom Express,Replacement Requested,Exchange Request
666,2025-03-23,CUST0666,PROD0666,Minute,Electronics,WH07,Amandachester,North Zone,20,2795.22,5057.27,30.88,101145.4,Delivered,1,DTDC,Not Returned,
667,2025-03-07,CUST0667,PROD0667,Lose,Home & Kitchen,WH08,South Brandonhaven,North Zone,17,3459.36,6177.59,70.49,105019.03,Delivered,5,Ecom Express,Not Returned,
668,2024-10-17,CUST0668,PROD0668,Civil,Home & Kitchen,WH09,Shepherdtown,North Zone,15,1217.53,2086.07,53.77,31291.05,Delivered,9,Delhivery,Returned,Quality Issue
669,2025-01-28,CUST0669,PROD0669,Fish,Clothing,WH10,New Jessicafort,South Zone,11,2386.53,3892.25,118.47,42814.75,Delivered,4,Ecom Express,Not Returned,
670,2025-03-19,CUST0670,PROD0670,Service,Home & Kitchen,WH01,Brandonberg,East Zone,3,607.52,1087.1,147.63,3261.3,Pending,2,Delhivery,Replacement Requested,Exchange Request
671,2024-06-29,CUST0671,PROD0671,Talk,Electronics,WH02,New Scottshire,Central Zone,4,3348.09,4613.02,26.18,18452.08,Shipped,11,Ecom Express,Replacement Requested,Exchange Request
672,2025-02-01,CUST0672,PROD0672,Interest,Sports,WH03,Jameshaven,South Zone,11,2466.41,5932.66,179.28,65259.26,Delivered,8,XpressBees,Not Returned,
673,2025-05-23,CUST0673,PROD0673,Newspaper,Electronics,WH04,South Dylanshire,West Zone,14,4957.9,11731.98,163.43,164247.72,Delivered,6,DTDC,Not Returned,
674,2024-07-12,CUST0674,PROD0674,Force,Beauty,WH05,East Scott,West Zone,3,2097.4,3331.19,160.14,9993.57,Shipped,12,Blue Dart,Not Returned,
675,2024-12-07,CUST0675,PROD0675,Short,Clothing,WH06,Susanview,West Zone,11,4016.73,6758.02,56.01,74338.22,Delivered,14,XpressBees,Not Returned,
676,2024-05-08,CUST0676,PROD0676,Seem,Beauty,WH07,Walltown,East Zone,2,1337.51,1668.78,129.01,3337.56,Delivered,6,FedEx,Returned,Not Needed
677,2024-07-08,CUST0677,PROD0677,Involve,Groceries,WH08,Jeffview,West Zone,20,1044.75,2126.02,90.82,42520.4,Shipped,13,Ecom Express,Returned,Defective
678,2025-06-10,CUST0678,PROD0678,Number,Books,WH09,South Carol,East Zone,13,3081.1,6430.52,81.72,83596.76,Delivered,8,DTDC,Replacement Requested,Exchange Request
679,2025-01-05,CUST0679,PROD0679,Sing,Sports,WH10,East Robert,North Zone,8,1798.69,3562.04,86.99,28496.32,Pending,5,Ecom Express,Replacement Requested,Exchange Request
680,2024-09-25,CUST0680,PROD0680,Pay,Beauty,WH01,Port Elizabethberg,South Zone,8,2370.76,4799.19,129.35,38393.52,Shipped,4,FedEx,Not Returned,
681,2024-09-20,CUST0681,PROD0681,Certainly,Electronics,WH02,Susanville,West Zone,13,3423.11,7385.61,145.08,96012.93,Delivered,9,XpressBees,Not Returned,
682,2024-12-19,CUST0682,PROD0682,Add,Toys,WH03,North Wendyside,Central Zone,10,3992.53,7906.89,166.19,79068.9,Delivered,4,XpressBees,Not Returned,
683,2024-05-28,CUST0683,PROD0683,National,Toys,WH04,Julieshire,South Zone,2,1638.94,2978.12,154.28,5956.24,Delivered,8,Ecom Express,Not Returned,
684,2025-06-23,CUST0684,PROD0684,Strong,Books,WH05,Kirbyport,South Zone,14,3703.04,5678.91,162.24,79504.74,Delivered,3,Ecom Express,Not Returned,
685,2025-01-09,CUST0685,PROD0685,While,Books,WH06,Scottburgh,Central Zone,10,238.65,373.37,111.88,3733.7,Processing,1,FedEx,Returned,Defective
686,2024-09-01,CUST0686,PROD0686,Area,Books,WH07,East Steven,East Zone,10,2992.14,6958.2,53.04,69582.0,Delivered,7,FedEx,Not Returned,
687,2024-07-31,CUST0687,PROD0687,Lay,Home & Kitchen,WH08,Taylorview,East Zone,15,1413.27,2019.44,77.59,30291.6,Delivered,2,XpressBees,Not Returned,
688,2025-04-12,CUST0688,PROD0688,Fish,Electronics,WH09,Foxside,East Zone,5,2866.22,3669.03,137.35,18345.15,Pending,1,DTDC,Not Returned,
689,2024-03-09,CUST0689,PROD0689,Goal,Clothing,WH10,Burnsbury,Central Zone,2,1868.78,2291.95,124.47,4583.9,Delivered,9,Ecom Express,Not Returned,
690,2025-06-09,CUST0690,PROD0690,Officer,Sports,WH01,New Michaela,West Zone,16,89.66,148.48,55.57,2375.68,Delivered,14,Ecom Express,Not Returned,
691,2024-02-07,CUST0691,PROD0691,Worry,Home & Kitchen,WH02,Lake Kathryn,South Zone,11,3931.47,5733.82,118.48,63072.02,Delivered,8,FedEx,Not Returned,
692,2024-04-04,CUST0692,PROD0692,Turn,Home & Kitchen,WH03,Petersonburgh,West Zone,20,1593.64,3436.61,43.69,68732.2,Delivered,1,Ecom Express,Returned,Quality Issue
693,2024-04-27,CUST0693,PROD0693,Wear,Books,WH04,Port Joshua,North Zone,2,553.09,674.5,157.34,1349.0,Delivered,9,Blue Dart,Replacement Requested,Exchange Request
694,2025-04-30,CUST0694,PROD0694,Affect,Clothing,WH05,New Sheilafurt,South Zone,4,4230.52,6051.36,149.04,24205.44,Delivered,9,FedEx,Not Returned,
695,2024-08-19,CUST0695,PROD0695,Station,Groceries,WH06,North Elizabeth,West Zone,17,1390.59,2427.88,176.34,41273.96,Delivered,11,Delhivery,Not Returned,
696,2024-01-14,CUST0696,PROD0696,Religious,Home & Kitchen,WH07,New Cynthia,South Zone,1,826.19,1556.74,75.83,1556.74,Shipped,6,Blue Dart,Not Returned,
697,2024-07-10,CUST0697,PROD0697,Put,Clothing,WH08,Matthewshire,North Zone,18,2532.94,3377.77,84.38,60799.86,Pending,7,DTDC,Returned,Not Needed
698,2025-05-12,CUST0698,PROD0698,Tv,Electronics,WH09,Lake Jenniferchester,North Zone,12,2383.15,3834.91,74.08,46018.92,Delivered,8,DTDC,Not Returned,
699,2024-02-11,CUST0699,PROD0699,Memory,Books,WH10,Thomashaven,East Zone,16,4241.36,9757.04,150.07,156112.64,Processing,9,DTDC,Not Returned,
700,2025-04-03,CUST0700,PROD0700,Energy,Beauty,WH01,North Taylorbury,South Zone,12,1506.08,3427.24,129.46,41126.88,Delivered,9,Blue Dart,Not Returned,
701,2025-01-26,CUST0701,PROD0701,Side,Home & Kitchen,WH02,Alecfurt,East Zone,2,3410.48,8123.01,107.22,16246.02,Processing,13,Delhivery,Not Returned,
702,2024-07-06,CUST0702,PROD0702,Direction,Sports,WH03,Lake Lindsey,Central Zone,2,3287.76,7788.71,197.42,15577.42,Shipped,3,Delhivery,Not Returned,
703,2024-04-07,CUST0703,PROD0703,Political,Groceries,WH04,Lake Chad,East Zone,6,3626.39,8934.62,13.4,53607.72,Delivered,9,DTDC,Not Returned,
704,2024-10-25,CUST0704,PROD0704,His,Books,WH05,Lisaland,South Zone,11,4413.75,6105.44,19.04,67159.84,Shipped,2,FedEx,Returned,Delivery Damaged
705,2025-06-24,CUST0705,PROD0705,Away,Books,WH06,Catherinemouth,East Zone,9,4326.88,8632.97,32.83,77696.73,Delivered,8,Delhivery,Not Returned,
706,2024-02-20,CUST0706,PROD0706,There,Home & Kitchen,WH07,Lopeztown,North Zone,19,232.8,331.12,125.7,6291.28,Cancelled,11,DTDC,Replacement Requested,Exchange Request
707,2024-02-29,CUST0707,PROD0707,Hundred,Toys,WH08,New Donald,West Zone,11,402.65,542.64,177.19,5969.04,Delivered,12,DTDC,Not Returned,
708,2024-04-18,CUST0708,PROD0708,These,Toys,WH09,Port Jameston,Central Zone,5,576.46,1039.91,65.18,5199.55,Delivered,6,Delhivery,Not Returned,
709,2024-12-27,CUST0709,PROD0709,Theory,Electronics,WH10,Maxwelltown,North Zone,18,3715.95,8739.47,145.78,157310.46,Pending,10,Delhivery,Not Returned,
710,2025-02-23,CUST0710,PROD0710,Set,Toys,WH01,Saraland,South Zone,16,3982.14,6185.15,96.36,98962.4,Delivered,8,Delhivery,Replacement Requested,Exchange Request
711,2024-07-29,CUST0711,PROD0711,Leg,Clothing,WH02,South Benjamin,West Zone,11,4580.23,6170.11,150.49,67871.21,Delivered,14,XpressBees,Not Returned,
712,2024-02-10,CUST0712,PROD0712,Ground,Sports,WH03,Scotthaven,East Zone,4,3193.79,3858.23,191.48,15432.92,Shipped,5,XpressBees,Replacement Requested,Exchange Request
713,2025-02-17,CUST0713,PROD0713,Watch,Clothing,WH04,Lake Karen,West Zone,7,92.89,182.69,149.16,1278.83,Shipped,5,DTDC,Returned,Delivery Damaged
714,2025-04-21,CUST0714,PROD0714,Garden,Toys,WH05,East Zoeside,East Zone,11,1547.64,2189.31,10.56,24082.41,Delivered,6,DTDC,Replacement Requested,Exchange Request
715,2024-01-17,CUST0715,PROD0715,Compare,Beauty,WH06,Sandymouth,Central Zone,16,4714.22,11351.01,26.39,181616.16,Processing,11,Blue Dart,Not Returned,
716,2025-03-25,CUST0716,PROD0716,Size,Books,WH07,West Matthew,Central Zone,5,1423.53,2997.83,87.68,14989.15,Processing,5,FedEx,Not Returned,
717,2024-01-01,CUST0717,PROD0717,Above,Clothing,WH08,Port Justin,Central Zone,10,2723.65,3648.89,83.16,36488.9,Delivered,11,Ecom Express,Replacement Requested,Exchange Request
718,2025-06-13,CUST0718,PROD0718,Thought,Home & Kitchen,WH09,Lovebury,East Zone,17,3895.57,5145.01,90.56,87465.17,Delivered,4,DTDC,Replacement Requested,Exchange Request
719,2024-01-16,CUST0719,PROD0719,Lose,Toys,WH10,Davidsonville,West Zone,15,3330.77,7477.34,36.46,112160.1,Delivered,13,Ecom Express,Not Returned,
720,2024-10-23,CUST0720,PROD0720,Woman,Sports,WH01,Thorntonmouth,West Zone,10,1366.26,1694.39,177.43,16943.9,Cancelled,4,Ecom Express,Replacement Requested,Exchange Request
721,2024-07-03,CUST0721,PROD0721,Then,Clothing,WH02,Port Leeland,North Zone,6,651.46,1613.58,70.29,9681.48,Delivered,7,Blue Dart,Returned,Defective
722,2025-04-05,CUST0722,PROD0722,Experience,Beauty,WH03,North Paulside,South Zone,12,2637.75,4399.26,171.76,52791.12,Pending,14,Blue Dart,Returned,Quality Issue
723,2024-04-09,CUST0723,PROD0723,Natural,Groceries,WH04,Scottshire,West Zone,1,1363.45,2431.54,23.13,2431.54,Processing,2,XpressBees,Replacement Requested,Exchange Request
724,2025-05-05,CUST0724,PROD0724,Again,Beauty,WH05,Annborough,North Zone,12,4529.48,6666.79,159.2,80001.48,Delivered,7,DTDC,Returned,Delivery Damaged
725,2024-02-05,CUST0725,PROD0725,Night,Clothing,WH06,South Emily,South Zone,4,3305.75,5806.52,68.66,23226.08,Delivered,7,DTDC,Not Returned,
726,2025-01-26,CUST0726,PROD0726,Pay,Books,WH07,Antonioville,West Zone,9,958.56,1455.24,18.98,13097.16,Shipped,8,XpressBees,Not Returned,
727,2024-08-19,CUST0727,PROD0727,Color,Electronics,WH08,West Jacquelinebury,Central Zone,18,280.21,499.04,32.2,8982.72,Delivered,10,Delhivery,Not Returned,
728,2024-05-06,CUST0728,PROD0728,Different,Clothing,WH09,East Jonathan,South Zone,1,3023.6,3936.27,10.25,3936.27,Delivered,2,FedEx,Not Returned,
729,2024-07-23,CUST0729,PROD0729,Happen,Groceries,WH10,North Jose,East Zone,15,4326.14,5593.23,153.44,83898.45,Delivered,3,XpressBees,Not Returned,
730,2024-07-20,CUST0730,PROD0730,Bad,Books,WH01,Port Rebecca,South Zone,18,3287.17,5789.17,128.41,104205.06,Shipped,9,Ecom Express,Not Returned,
731,2024-09-22,CUST0731,PROD0731,Character,Electronics,WH02,Davidmouth,South Zone,18,4788.0,8680.61,168.03,156250.98,Processing,12,Ecom Express,Not Returned,
732,2024-12-26,CUST0732,PROD0732,Practice,Books,WH03,East Duane,East Zone,11,759.88,1043.79,147.74,11481.69,Processing,11,Ecom Express,Not Returned,
733,2025-02-03,CUST0733,PROD0733,Improve,Sports,WH04,Mccartychester,South Zone,3,1532.81,2745.12,100.19,8235.36,Delivered,11,XpressBees,Returned,Wrong Size
734,2024-02-17,CUST0734,PROD0734,Case,Electronics,WH05,North Veronica,South Zone,16,3342.22,6591.84,78.19,105469.44,Delivered,10,Ecom Express,Not Returned,
735,2025-05-10,CUST0735,PROD0735,Pressure,Clothing,WH06,New Laura,Central Zone,15,4392.02,5513.08,126.23,82696.2,Delivered,7,XpressBees,Replacement Requested,Exchange Request
736,2024-10-22,CUST0736,PROD0736,Service,Sports,WH07,Port Yvette,North Zone,6,4744.22,9242.08,175.55,55452.48,Cancelled,3,Delhivery,Replacement Requested,Exchange Request
737,2024-12-10,CUST0737,PROD0737,Box,Books,WH08,Booneside,South Zone,16,1901.09,2303.52,165.03,36856.32,Delivered,8,XpressBees,Not Returned,
738,2024-03-28,CUST0738,PROD0738,Affect,Beauty,WH09,North Paulland,Central Zone,5,269.84,522.42,152.08,2612.1,Shipped,4,Ecom Express,Replacement Requested,Exchange Request
739,2024-02-04,CUST0739,PROD0739,Cold,Home & Kitchen,WH10,Wilsonshire,West Zone,7,2703.85,4562.89,111.08,31940.23,Cancelled,10,DTDC,Not Returned,
740,2025-06-24,CUST0740,PROD0740,Everybody,Electronics,WH01,Salaschester,Central Zone,13,2452.86,6117.89,98.24,79532.57,Processing,8,DTDC,Not Returned,
741,2025-04-25,CUST0741,PROD0741,They,Sports,WH02,Port William,East Zone,4,2669.27,5724.59,136.92,22898.36,Delivered,3,FedEx,Replacement Requested,Exchange Request
742,2024-12-04,CUST0742,PROD0742,Mother,Clothing,WH03,Brianport,North Zone,19,577.5,702.14,73.5,13340.66,Delivered,4,XpressBees,Replacement Requested,Exchange Request
743,2025-02-20,CUST0743,PROD0743,Something,Clothing,WH04,Lukeburgh,Central Zone,19,1189.84,1787.85,78.58,33969.15,Delivered,1,XpressBees,Replacement Requested,Exchange Request
744,2024-07-16,CUST0744,PROD0744,Road,Toys,WH05,Leefort,West Zone,9,2580.99,3882.33,147.63,34940.97,Shipped,5,DTDC,Not Returned,
745,2024-05-17,CUST0745,PROD0745,His,Home & Kitchen,WH06,Port Paul,South Zone,7,4805.83,10147.63,193.68,71033.41,Delivered,11,Ecom Express,Not Returned,
746,2024-05-03,CUST0746,PROD0746,Husband,Clothing,WH07,West Patriciamouth,South Zone,2,4344.35,8390.01,24.45,16780.02,Delivered,3,DTDC,Not Returned,
747,2024-07-04,CUST0747,PROD0747,Wall,Electronics,WH08,Wyattchester,North Zone,18,1055.4,1552.15,92.25,27938.7,Delivered,14,FedEx,Not Returned,
748,2025-05-03,CUST0748,PROD0748,School,Home & Kitchen,WH09,Port Jason,East Zone,9,4461.57,5970.55,121.56,53734.95,Delivered,9,XpressBees,Not Returned,
749,2024-09-02,CUST0749,PROD0749,Capital,Toys,WH10,Lake Erica,West Zone,11,585.48,1159.16,26.24,12750.76,Delivered,13,Delhivery,Not Returned,
750,2025-04-23,CUST0750,PROD0750,Ago,Sports,WH01,Scotthaven,North Zone,12,77.71,104.97,109.19,1259.64,Delivered,2,Blue Dart,Not Returned,
751,2025-01-10,CUST0751,PROD0751,Really,Sports,WH02,Port Diana,North Zone,14,3041.39,5755.9,161.01,80582.6,Delivered,3,FedEx,Replacement Requested,Exchange Request
752,2024-01-08,CUST0752,PROD0752,Property,Electronics,WH03,East Jamesburgh,East Zone,10,4035.55,7303.83,172.93,73038.3,Delivered,6,Delhivery,Not Returned,
753,2024-03-20,CUST0753,PROD0753,People,Books,WH04,Dawnborough,West Zone,6,3549.12,5667.81,180.12,34006.86,Delivered,7,XpressBees,Not Returned,
754,2025-05-24,CUST0754,PROD0754,Wife,Electronics,WH05,Carriestad,North Zone,18,827.68,1404.89,36.92,25288.02,Shipped,6,XpressBees,Not Returned,
755,2025-03-18,CUST0755,PROD0755,Culture,Toys,WH06,Lake Mitchellfurt,East Zone,4,459.12,1144.6,121.89,4578.4,Shipped,1,FedEx,Not Returned,
